Nb de leçons en commun avec C2 :1		
Nb de lieux variants en commun avec C2 :1		
		
Nb de leçons en commun avec C3 :1		
Nb de lieux variants en commun avec C3 :1		
		
Nb de leçons en commun avec D :1		
Nb de lieux variants en commun avec D :1		
		
Nb de leçons en commun avec E2 :2		
Nb de lieux variants en commun avec E2 :2		
		
Nb de leçons en commun avec G1 :1		
Nb de lieux variants en commun avec G1 :3		
		
Nb de leçons en commun avec M1 :0		
Nb de lieux variants en commun avec M1 :1		
		
Nb de leçons en commun avec N :0		
Nb de lieux variants en commun avec N :1		
		
Lemme 	leçon	
l'empereor	de l'empereor (F2)	1
Jesu Crist	de Jhesu Crist (F2)	1
Venus	de Venus (F2)	1
seint Martin	de saint Martin (F2)	1
seint Martin	de seint Martin (C2 C3 D E2 F2)	1
nostre Signor	de nostre Seigneur (F2)	1
		
erreur		
9		
Pourcentage : 0.49504950495049505		
Nb de leçons en commun avec C2 :0		
Nb de lieux variants en commun avec C2 :0		
		
Nb de leçons en commun avec C3 :0		
Nb de lieux variants en commun avec C3 :0		
		
Nb de leçons en commun avec D :0		
Nb de lieux variants en commun avec D :0		
		
Nb de leçons en commun avec E2 :0		
Nb de lieux variants en commun avec E2 :0		
		
Nb de leçons en commun avec G1 :0		
Nb de lieux variants en commun avec G1 :0		
		
Nb de leçons en commun avec M1 :0		
Nb de lieux variants en commun avec M1 :0		
		
Nb de leçons en commun avec N :0		
Nb de lieux variants en commun avec N :0		
		
Lemme 	leçon	
prendre	penre (F2)	1
toloit	toloit toloit (F2)	1
ne foi	ne foi ne foi (F2)	1
je	je je (F2)	1
		
inv.		
50		
Pourcentage : 2.7502750275027505		
Nb de leçons en commun avec C2 :6		
Nb de lieux variants en commun avec C2 :7		
		
Nb de leçons en commun avec C3 :2		
Nb de lieux variants en commun avec C3 :3		
		
Nb de leçons en commun avec D :14		
Nb de lieux variants en commun avec D :15		
		
Nb de leçons en commun avec E2 :15		
Nb de lieux variants en commun avec E2 :21		
		
Nb de leçons en commun avec G1 :10		
Nb de lieux variants en commun avec G1 :16		
		
Nb de leçons en commun avec M1 :6		
Nb de lieux variants en commun avec M1 :11		
		
Nb de leçons en commun avec N :6		
Nb de lieux variants en commun avec N :11		
		
Lemme 	leçon	
et de par mere et de par pere	et de par pere et de par mere (D E2 F2 G1 M1 N)	1
fu il	il fu (F2)	1
enfanz avoient: chevaliers les		
                feïssent.	avoient enfanz les feïssent chevaliers (E2 F2)	1
vit seinz Martins qui venoit derrieresderrains	saint Martin qi venoit derrieres vit (F2)	1
molt hardiement seinz Martins	saint Martin molt hardiement (F2)	1
Li empereres, qant il oï ce	Qant li empereres oï ce (D E2 F2 N)	1
alast desarmez ena la bataille	en bataille desarmez (F2)	1
s'en ala seinz Martins	saint Martin s'en ala (F2)	1
li respondi seinz Martins	saint Martin li respondi (F2)	1
s'esvanui li deablesanemis de devant lui	de devant lui li deables (D E2 F2)	1
esté loncgrant tenspiece	lonc temps esté (F2)	1
graces a rendre	a rendre graces (E2 F2 G1)	1
de seint Martin li premerainspremiers miracles	le premier miracle seint Martin (C2 D F2)	1
ce oï li seinz homsaint Martin	saint Martin oï ce (F2)	1
ala tresqjusquesdusque'au porcheporte de la meson ensamble oavec le seint home	ala avec lui dusqu'au porche de la maison (F2)	1
devant avoit	avoit devant (D E2 F2 G1 M1 N)	1
adés en orissonsen orison et en proieres	en oroisons adés (F2)	1
eüssentfeïssentfesoient bien	bien feïssent (F2)	1
avoir empriésaprés	aprés avoir (F2)	1
clarté et lumiere	lumieres et clarté (F2)	1
ne savoient il nule choseriennule verité	il n'en savoient rien (F2)	1
encore mieentendu	mie encore (E2 F2)	1
s'orisson a nostre SignorDieu a feire et a dire	a faire s'orison a Dieu et a dire (F2)	1
le cors a terrejusjus a terre	jus le cors (F2)	1
a lor dexlour sacrefice	sacrefices a leur diex (F2)	1
sosfrir l'arbre a abatre	l'arbre soffrir a abatre (C2 D E2 F2)	1
en tel maniereainssi li desfendoient a trenchierapreschiera trenchier le desfendoientli deffendoient a couper	li defendoient en tel maniere (F2)	1
celtel temple depecier par sa force	par force cel temple despecier (F2 G1)	1
un pou en la bouche dea la puceledemoisele	en la bouche de la pucele un pou (D E2 F2)	1
celsa celsles gens qi l'aproçoient as denzdens eskignes	aus dens a ceus qui l'aproçoient (F2)	1
tost tenist	tenist tost (D E2 F2)	1
ot victoire eüe	ot eu victore (F2)	1
ai je	j'ai (F2)	1
toz li leus se movoitesmouvoitouli liex ou il estoient	tous li lieus ou il estoient se mouvoit (F2)	1
fu ele	ele fu (C2 D E2 F2 G1 M1)	1
li frere et Clarusfrere Clarus	Clarus et li frere (F2)	1
mostrerdemoustrerdemorerdemener devant lui	devant lui moustrer (F2 M1 N)	1
precieuses pierres	pierres precieuses (D E2 F2 G1 M1 N)	1
secré leu	lieu secret (F2)	1
avoir voloient	voloient avoir (F2)	1
enversdevant nos avoir	avoir devant nous (F2)	1
Lidorius apelez	apellez Lidorius (F2)	1
mie encore	encore mie (C2 C3 D F2 G1 N)	1
a terre ambedui	ambedui a terre (F2 G1 M1)	1
a Tors un message	un message a Tours (F2)	1
aclinéenclin seur le seint autel	seur l'autel encliné (F2)	1
tuit puissons	puissions tuit (C2 D E2 F2)	1
voisins evesqes	evesqes voisins (C2 C3 D E2 F2 G1)	1
li prestretuit li prestre aussi qi la estoient et li vesqe	et li evesque et li prestre qui la estoient (F2)	1
en escripture a metre	a metre en escripture (D E2 F2 G1)	1
		
plur.		
13		
Pourcentage : 0.7150715071507151		
Nb de leçons en commun avec C2 :0		
Nb de lieux variants en commun avec C2 :0		
		
Nb de leçons en commun avec C3 :0		
Nb de lieux variants en commun avec C3 :0		
		
Nb de leçons en commun avec D :0		
Nb de lieux variants en commun avec D :1		
		
Nb de leçons en commun avec E2 :2		
Nb de lieux variants en commun avec E2 :2		
		
Nb de leçons en commun avec G1 :0		
Nb de lieux variants en commun avec G1 :1		
		
Nb de leçons en commun avec M1 :1		
Nb de lieux variants en commun avec M1 :1		
		
Nb de leçons en commun avec N :5		
Nb de lieux variants en commun avec N :5		
		
Lemme 	leçon	
son example	ses exemples (F2)	1
de gent	des genz (E2 F2)	1
leu	lieus (F2)	1
estoit venue	estoient venu (F2 N)	1
fu	furent (F2 N)	1
fust	fussent (E2 F2)	1
au prestre	aus prestres (F2)	1
lieve	lievent (F2)	1
couce	couchent (F2)	1
le crestien	les crestiens (F2)	1
le	les (F2 N)	1
crestien	crestiens (F2 N)	1
l'oï	les oï (F2 M1 N)	1
		
red.		
49		
Pourcentage : 2.695269526952695		
Nb de leçons en commun avec C2 :1		
Nb de lieux variants en commun avec C2 :4		
		
Nb de leçons en commun avec C3 :1		
Nb de lieux variants en commun avec C3 :2		
		
Nb de leçons en commun avec D :1		
Nb de lieux variants en commun avec D :4		
		
Nb de leçons en commun avec E2 :2		
Nb de lieux variants en commun avec E2 :9		
		
Nb de leçons en commun avec G1 :5		
Nb de lieux variants en commun avec G1 :17		
		
Nb de leçons en commun avec M1 :5		
Nb de lieux variants en commun avec M1 :17		
		
Nb de leçons en commun avec N :4		
Nb de lieux variants en commun avec N :16		
		
Lemme 	leçon	
tuit cil qi devant lui passoientaloientle povre passoient	il (F2)	3
comença il a aler	et aloit (F2)	1
si ert il si douz et si pius	et fu de si bone vie (F2)	1
n'avoient fait au povre home nul bienn'avoient nul bien fait au povre homene faisoient nul bien au povre homene li faisoient nul bien	n'avoient rien donné (F2)	1
rafubla et mist entor soilui	remit (F2)	1
se pleinstrent et gemirent	gemirent (F2 M1 N)	1
vestuz estoitestoit vestuz et affublez	estoit affublé (D E2 F2)	1
trova bien et provaesprouva	esprouva bien (F2)	1
si esgarderentregarderent a grant merveille celui qe il veoient	et virent celui (F2)	1
n'avoit se pou non devantde tensdedens sans vie	mort (F2 M1)	1
de plor et de crigrant plour et grant noise: et de pleintede plainte et de dolour qe gent i demenoient	liens (F2)	1
en la meson	la (F2)	1
se coucha en orissons et fist ses proieres a nostre		
                Signor	conmença a ourer (F2)	1
dignes de l'eveschiéde l'arceveschiédes eveschés	eveques (F2)	1
Lietet li pluiseur de ses freres qi deciplesi desciple	et si desciple (F2)	1
einz disoient tuit cil qi ancieniluec estoient	chascun dist (F2)	1
et droit et lonc	et droit (C2 C3 E2 F2)	1
les torbesla torbe desde genzgenz sarrazines	li paien (F2)	1
tote la torbe des paiens	tuit li paien (F2)	1
clinoit plus et pendoit	pendoit plus (F2)	1
nus leus en la terre ou il eüst chastel ne		
                vile	chastel ne vile en la terre (F2)	1
establissoit il et faisoit	faisoit (F2)	1
l'assembleela communité des paiens	li paiens (F2)	1
sa celleson habitacle .et a son		
                mostier	son mostier (F2)	1
si debrisale debrisa et destruist	le destruist (F2)	1
qi fust si	si (F2)	1
respondi seinz Martins. et si distli dist	sainz Martins dist (F2)	1
atornez a foisainte foi ne a seinte creance	crestiens (F2)	1
toz tens apréspuis touz tanztous jors puis cel di ensivi il par bones exemples et par bones oevres seint Martin de quanq'il pot toz les jorz de sa vie	et fu puiz de molt sainte vie (F2)	1
molt dolant et mout tristre	molt dolant (F2 G1)	1
la chariole, ce est la coroie	la courroie (F2 M1 N)	1
se tresmuoit il et aparoit	s'aparut (F2)	1
sauroiz vos et conisteroiz	connoistrez vous (F2)	1
bel viaire et de cler	cler le viaire (F2)	1
fesoit molt grant froidure	faisoit froit (F2 G1)	1
josteencoste le fu firent ilsi firent un beaumolt biau lit de fuered'estrain a oéspour l'evesqe	li firent un biau lit (F2)	1
la fermeüre desfermer del huis	defermer huis (F2)	1
contrester a cel peril	eschaper (F2)	1
q'il devoitdeüst morir. devant ce q'il morustsa mort	ce qu'il morust qant il devoit morir (F2)	1
l'en ne poroitpooit mie croiredire ne reconter com grans	molt de (F2)	1
i furent les celestieles ymnes a hautes voiz dites et chanteeschantees pour l'ennor del seint home	qi chantent les ymnes por l'onneur du saint home (F2)	1
requerons nos et volons avoir	volons nous avoir (F2 G1)	1
qi de Poitiers estoient	de Poitiers (F2 G1 M1 N)	1
qi de Tors estoient	de Tors (F2 G1 M1 N)	1
s'en repairierenttornerent dolanz et confuz et tristres	furent confus (F2)	1
cil tuit	tuit (F2)	1
		
sing.		
9		
Pourcentage : 0.49504950495049505		
Nb de leçons en commun avec C2 :1		
Nb de lieux variants en commun avec C2 :1		
		
Nb de leçons en commun avec C3 :0		
Nb de lieux variants en commun avec C3 :0		
		
Nb de leçons en commun avec D :3		
Nb de lieux variants en commun avec D :4		
		
Nb de leçons en commun avec E2 :2		
Nb de lieux variants en commun avec E2 :2		
		
Nb de leçons en commun avec G1 :1		
Nb de lieux variants en commun avec G1 :1		
		
Nb de leçons en commun avec M1 :1		
Nb de lieux variants en commun avec M1 :1		
		
Nb de leçons en commun avec N :1		
Nb de lieux variants en commun avec N :2		
		
Lemme 	leçon	
estoient	estoit (F2 M1 N)	2
les empereors	l'empereor (C2 D E2 F2 G1)	1
les braz	le braz (D F2)	1
convertirent	converti (F2)	1
les jambes	la jambe (F2)	1
esmerveillierent	esmerveilla (F2)	1
avenissent	avenist (F2)	1
tieusces choses	cel chose (F2)	1
		
temps		
35		
Pourcentage : 1.9251925192519255		
Nb de leçons en commun avec C2 :0		
Nb de lieux variants en commun avec C2 :1		
		
Nb de leçons en commun avec C3 :0		
Nb de lieux variants en commun avec C3 :1		
		
Nb de leçons en commun avec D :4		
Nb de lieux variants en commun avec D :4		
		
Nb de leçons en commun avec E2 :4		
Nb de lieux variants en commun avec E2 :7		
		
Nb de leçons en commun avec G1 :3		
Nb de lieux variants en commun avec G1 :11		
		
Nb de leçons en commun avec M1 :4		
Nb de lieux variants en commun avec M1 :8		
		
Nb de leçons en commun avec N :5		
Nb de lieux variants en commun avec N :16		
		
Lemme 	leçon	
estoit	fu (F2)	4
erent	furent (F2)	4
regarderent	regarda (F2)	1
eüst	avoit (E2 F2 G1 M1 N)	1
cremirai	criem (F2 G1)	1
ertestoit alez	ala (F2)	1
estoient contreencontre lui issu	issirent encontre lui (F2)	1
vousist	vouloit (F2)	1
fust	ert (F2 G1 M1)	1
veoient	virent que (F2)	1
fust venuz	venist (F2)	1
arst	ardi (D E2 F2)	1
atendoient	atendirent (D F2)	1
tiesmoigne	tesmoingna (F2)	1
venuz ert	venus fu (F2)	1
avoit	ot (F2)	1
deguerpissoient	desgerpissent (F2)	1
ooit	oï (F2 N)	1
amenerent	menoient (F2)	1
essaioit	essaia (F2)	1
s'esleecierent	s'esleeçoient (D E2 F2 N)	1
doit bien a vos soffire	vos doit bien souffire (F2 M1 N)	1
n'avoient	n'orent (F2)	1
l'oceïssent	les occioient (F2)	1
voudrent	vouloient (F2)	1
avoit	eust (F2)	1
je	j'ai (D E2 F2 M1 N)	1
estoit	est (F2)	1
oïmes	avons oï (F2)	1
		
		
		
om.		
1005		
Pourcentage : 55.28052805280528		
Nb de leçons en commun avec C2 :26		
Nb de lieux variants en commun avec C2 :33		
		
Nb de leçons en commun avec C3 :19		
Nb de lieux variants en commun avec C3 :22		
		
Nb de leçons en commun avec D :63		
Nb de lieux variants en commun avec D :79		
		
Nb de leçons en commun avec E2 :78		
Nb de lieux variants en commun avec E2 :100		
		
Nb de leçons en commun avec G1 :179		
Nb de lieux variants en commun avec G1 :244		
		
Nb de leçons en commun avec M1 :99		
Nb de lieux variants en commun avec M1 :151		
		
Nb de leçons en commun avec N :133		
Nb de lieux variants en commun avec N :181		
		
Lemme 		
et 	52	
si	46	
il	24	
Et	9	
i	8	
la	8	
a	7	
mout	6	
ce	6	
molt	6	
Jesu Crist	6	
ne	5	
en	5	
de	5	
le	5	
ensamble	5	
se	4	
bien	4	
aprés	4	
toz	4	
grant	4	
meïsmes	3	
je	3	
li	3	
mis	3	
tout	3	
mie	3	
conté	3	
hom	2	
tres	2	
car	2	
ja	2	
li seinz hom	2	
et de deguerpirguerpir	2	
et	2	
Dont	2	
assemblez	2	
et entendoit	2	
qe	2	
lor	2	
onqes	2	
ou	2	
l'en	2	
hauz	2	
avint	2	
Un autre miracle	2	
encore	2	
nos	2	
sanz poor	2	
seinte	2	
et aïde	2	
destruire et 	2	
venuz	2	
et entendi	2	
cil	2	
Martins	2	
meintenant	2	
por	2	
en nule maniere	2	
seul	2	
tot	2	
seint	2	
De .seint. Martin	1	
et volentiers	1	
de bien faire n'a nul talent	1	
aua bien avoier :et 	1	
les oevres et 	1	
en totes lor vies	1	
rien	1	
et aiséassasé de l'avoir de cest siecle	1	
douçor	1	
d'angoisse et 	1	
richesces et avoirs	1	
avoir	1	
Ce fet li deablesanemi qi en tel maniereci les aen a laciez et priset pris en tele maniereet loiés. q'il les enmeinequi les enmeine en infer le grant chemin plenierle grant chemin plenier et la grant voie		
                    batue	1	
et par griez tormenzmartires: et par veilles		
                et par geunes	1	
toutes	1	
li seint confessorshome confes. et meesmement	1	
de la contree	1	
s'enfance	1	
et a ensivre	1	
et a aler en hermitage. et si eüst il faitce eüst il fait ançois, mes la jovenece de l'aage l'enle detint et retraistle fist atargierle detint et fist atargier: de ce q'il avoit		
                soventes foies en sa pensee	1	
Et ne por qant en sa jovenece	1	
en s'enfance	1	
docement	1	
les	1	
et ensamble o soiatout un serjant qi leles servoit tant seulementtant seulement qui le servoit	1	
et chevalierschevaliers fez	1	
si douza la court si dous et si debonaires et si humleshumbles estoit a totes genz q'il n'avoit en lui vice ne malvestiénule mauviestié: ne nule foliene felonniede nule felonie. En lui avoit amors enversvers ses compaignons. et douçour. et pitiébonté. et bonne et loiausdouce et debonaire etdolece et piue etbenigneté et charité. et pacience. et bone volenté. et humilité. si grant q'ele trespassoit tote l'umanitél'umilité humainne  de cest mondeavoit en lui	1	
et de bone atemprancebonn a atemprance	1	
par la grant simplece c'on en lui veoitqu'il avoir en luiqui en lui estoitque on veoit en lui	1	
par ce	1	
avoit il	1	
si ses conpaignons trestozsi veincuz: q'ilquique	1	
volentiers	1	
portoient signorie et reverencehonneur et seignorieamor et seignorie	1	
Et adonc encore n'ertn'estoit il miemie encore rengenerez de la seinte eveaigue de baptesme. et siensi feisoit il ne por qantet ensivoitet nepourqaunt si fesoit il les oevres qi delde baptesme devoient nestreestre	1	
C'est	1	
et  les chetiscartriers	1	
et norrissoit les besoigneus	1	
Et siainsi ne gardoit de ses solsolzdons neet de ses gages q'il avoit a court si come  chevaliers, fors tant solement com ilqu'il en avoit mestier le jor apor vivre, et l'autre departoit et donoit tout as povresdonoit as povres totdonnoit por Dieu as povres: et a cels qi en avoient mestiersoffraite et besoingsoffraite et besoigne et besoigneus estoient	1	
aemplissoit	1	
font oresal jour d'ui	1	
devenus	1	
ne sai combiencombien de tans	1	
et a rover	1	
ne misericorde	1	
donast	1	
aucune chose	1	
a desmesure	1	
et departies	1	
li seinz chevaliers	1	
q'il avoit chainte	1	
partie	1	
com il li avoientavoiet veü faire, nene ne n'avoient onqesonqes n'avoient povres revestuz	1	
li beneoizbons chevaliers	1	
nostre Sires	1	
com il fu baptiziezcrestienés	1	
seulement par nonpar non seulement: sanz autre oevreplus de chevalerie fere	1	
et a departir	1	
et livroisons	1	
partout la ou il estoient	1	
aporde venir a cele assemblee	1	
neet despenses	1	
et tes donsdeniers	1	
qe je la chevalerie deguerpisselesse et nonne mie por foi qe je aie enversen nostre SignorDieu nostre Signeur	1	
nostre Seigneur	1	
trespercerai	1	
assemblees	1	
delde pais	1	
qi adoncdont estoit evesqes de la cité. et qi mout estoitiert preudom et de seinteboine vie	1	
LaEt la vint il	1	
ena la fin qant il vit q'il entresait s'en iroitque otroier li convenoit, 	1	
sanz demorance	1	
tristres et dolenz, por ce q'il deguerpissoitse partoit de la compaignie seint Ylaire	1	
aprés cestiex choses	1	
larron et 	1	
et seisi	1	
et a tenir	1	
ensus	1	
Seinz Martins lileur respondidist q'il estoit crestiens	1	
cil li demanda	1	
et s'il ertestoit en grant dotancedoteen paour et en doutance	1	
et si fu atornez a vraie creancea vraie foi et a veraie creance	1	
Li	1	
en sa pensee	1	
et pluisors autres torna il a sauvementle salveté de lor ames	1	
aprés ce vint	1	
secce	1	
d'	1	
et mestre	1	
preudom	1	
DoncLors s'en repairaretorna illi sains hom	1	
qi la malvese loy ensivoienttenoient et ensivoientontmenoient	1	
Si demora entoravecilluec avec lui, por ce q'il voloit		
                estre ensigniez et apris de sala seinte doctrine	1	
annonciera Engiers anuncier et 	1	
la loy nostre Signor: as genz qi n'estoient mie fermementen ferme creanzen creancecreance	1	
vintce vint au tierz jor	1	
le cors de	1	
siqu'ilet si ertestoit  soudainementsi soudainnement morz	1	
qi le service fesoient tot em plorant	1	
bien sachiez q'	1	
et prodomes	1	
por l'amor nostrede nostre Signor et pour ensivre les oevres seint Martinles fez saint Martin et ses oeuvres, lor seintbonbeneoit pastor et lor bon pere	1	
de la ceailleloge	1	
de son frere qui morz estoit	1	
A paines	1	
et a granzmolt grans loenges	1	
molt tost	1	
la ceaille	1	
fu resuscitez et 	1	
qi Lupecines estoit apelez par non	1	
conta	1	
d'unedu corde	1	
et tolue la vie	1	
si vint toz droiz sus ses piez en estanten son estant	1	
et tuit cil qiavec qui la estoientde la meson ausintassembléassamblé en rendirent graces a nostre Segneur	1	
la ou sili frere estoient por avoir en autre leu		
                demorance	1	
si s'ajenoilla endevant sa presence, si	1	
et nonne mie de Tors tant seulementtant seulement de lade la tant seulement, mes des proceines citezviles et des chasteausprochains castiaus qi en la contree estoient	1	
et une sentence	1	
de ce	1	
et qe l'eglisse seroit moltfust molt beneüreeanoree. dont il seroit pastorbon paistres et governeres	1	
de l'eveschiédes evesques qui estoient apelé a l'eslectionelection et li evesqe. et  presqepres trestuittuit	1	
l n'estoit mie dignes de l'eveschié tenir neet avoir, car	1	
et de povre vesteüre. et vileinementlaidement atornés	1	
as evesqes	1	
en nule chose	1	
a son oés	1	
autre leu avoira avoir	1	
de laet d'autre part roche naïve	1	
part	1	
devers	1	
la plaigneplanete	1	
ne aprochier	1	
et cele voie meïsmes estoit	1	
li seinz hom	1	
etnon nient d'autre chose	1	
estoient a lui: et qi l'amoientl'enmoientamoient lui et sa doctrine	1	
et lor habitationshabitacles	1	
envers nostre Signor	1	
et en  proieres	1	
qant l'eure estoit venuevenue de mengier	1	
trop granz maladie	1	
lor deliz d'endroitaese de lor cors	1	
des	1	
et seins homes	1	
qi en son mostier estoient	1	
mon signeur	1	
comque je voz ai diteconté, et tout par l'exampleles exemples de lor bon pere	1	
car qi son signeur voit bien fairefe. legierement i puet example prendreprendre essempleprendre essample de bienexample prendre a bien faire	1	
non	1	
en cel tens d'ore: plus qe l'en ne feïstfaisoit adonqes	1	
et va a honte	1	
Et chascuns tient a grant savoir. Que la ouonu on doit doner souvent. Doinst a chascun pou ou noient. Mes je vous di que mal esploite. Qui tout a retenir couvoite, Car morir couvient en la fin. Qui souvendroit de seint		
                      Martin. Et qui ses voies ensivroit. Ja certes avers ne serroit. Ne n'auroit en lui felonie. Ne mauvestié ne vilonie. Si en devroit bien sovenir: A tous ceus qui cuidentdoivent morir. Mes autresas autres ne le dïentdi je mie. Qi la mort tienent a folie. NeEt qui ne cuident ja finirmorir. Ne de cestce siecle departir. 	1	
et doutoient	1	
le travail	1	
ceste seculer vie	1	
neet ja ne prendra fin	1	
lor bon pere. et lor bon pasteurmestre	1	
et dire	1	
de Tors	1	
ne vos voel jeJe ne veul mie trespasser	1	
Et por ce i avoient il fait une eglysel'eglise molt bele et mout bien atornee	1	
et sanz doutance	1	
passion et 	1	
 Ce enquist il et demanda a toz ceus del païs par grant amor et par grant diligensepar grant diligence et par grant amor	1	
onquesains n'en pot creature resoncertaineté savoirsavoir certaineté por chose q'il seüst fereeüst fetepeüst fereseüst enquerre	1	
del non de luide son non ne de sondu martyre	1	
mie grant	1	
aet a cel leu meïsmes	1	
ensegnast et 	1	
par sa doçor et 	1	
et cruel	1	
et desfere	1	
de lacele terre	1	
et de cele malvesecele folela faussemalvaise creancecreance qu'il avoient	1	
Si com seinz Martins resuscita un		
              mort	1	
et grant criee	1	
Et qant il vit la torbegrant assemblee des gens  de loing qi venoitqui de loing venoitque de loins venir	1	
et s'estuttouz coiz :por ce	1	
Et qant il se fu arrestezot alé tantl'espasse qe l'en peüst avoirestre alé grant piece	1	
q'	1	
q'il veoitavoient	1	
et aperçutperchut	1	
en la bierelitiere	1	
environentor lorles blés	1	
PorEt porEt enEt par ce si i avoient grant fiance	1	
cil q'il avoitavoient encontrez	1	
a trestoztouz	1	
trestuittuit aussi coiz com se ceche fussent pierres	1	
por chose q'il peüssent fere	1	
aussint comla ou il estoientet furent tuit esbahi	1	
Et donadontEt lors conmença li uns l'autre a esgarderregardera regarderconmencherent a esgarder li uns l'autre, siet se porpensoientpenssoientse merveilloientse porpensoient et merveilloienta penser qeentr'eus de ce qu'ilqu'il lor estoit avenu et esmervelloients'esmerveilloient	1	
Mes	1	
et qe ce n'estoientestoit mie lor deudiexfeu q'il comportoientportoient	1	
d'osterde leverde porter et d'oster le cors et 	1	
Ensementet toutevoiesAinsi lesle fist il arrester, qant il vout par la vertuhaute vertule volenté et par le vertu de nostre Signor. et qant il li plot, il les en lessa aler tot a sa devise	1	
aoroient. et 	1	
a trenchier	1	
a trenchier	1	
trenchier	1	
et mostresnos mostres	1	
et contes	1	
et sanz grevance	1	
venist et 	1	
et confondusfonduz	1	
et lor ymages. et sine ne voloit d'eus avoiravoir d'iaus ne socors ne aïde	1	
mout liement. et a grant joie por abatre	1	
un pou loing	1	
Li moigne qi estoient deciplequ'il estoit granz a desmesure et de grant hautece. Li		
                    pueples qui i estoit avoit grant paor de son trembler.il estoit molt grans a desmesure et molt estoit		
                    haut. Li moine qui estoient deciple seint Martin esgardoientregardoit cele grant mervelle de loingde loinz cele merveillecele merveillecele grant mervelle. et si devenoient tuit pale et esperdu depor la peorgrant paour q'il en avoient. Et por ce q'il estoienten estoient si espoenté, avoienten avoient il lor esperance perdueleur force perdue et leur esperance, si q'il n'atendoient mes autre chose qefors que la mort. delal seint home.	1	
nostre Signor	1	
granz et 	1	
et grant mervelle	1	
qi el plus seüren pluseurs leu estoients'estoient mismis a lor avis por esgardereus garder	1	
q'il avoient de lor seintchier pere	1	
a anoncier	1	
ne le creoientcreoient mie tuit. Et tuit cil qi	1	
et si se tornerents'atornerent parapor seint Martin aet a vraie creance	1	
lor felonies et 	1	
seürement	1	
